journey_id,user_id,timestamp,channel,conversion,revenue,device,location,session_duration,product_viewed
474,154,2024-06-06 20:58:53.455555,Social Media,1,451.4870236216628,Mobile,Florida,179,Laptop
475,83,2024-06-07 18:07:19.455572,Organic Search,1,481.8644840222545,Mobile,Illinois,263,Smartphone
475,83,2024-06-05 07:53:17.455585,Direct,1,481.8644840222545,Tablet,Florida,77,Laptop
476,491,2024-06-11 16:47:02.455602,Paid Search,0,0.0,Tablet,New York,131,Laptop
477,348,2024-05-23 22:09:17.455619,Organic Search,1,489.39733705437976,Mobile,Texas,154,Headphones
477,348,2024-06-13 06:49:46.455631,Social Media,1,489.39733705437976,Tablet,California,271,Smartphone
477,348,2024-06-08 12:12:40.455643,Email,1,489.39733705437976,Mobile,California,229,Smartphone
478,243,2024-06-09 00:55:20.455661,Affiliate,0,0.0,Tablet,California,127,Laptop
479,68,2024-06-07 15:27:00.455682,Social Media,0,0.0,Mobile,New York,112,Laptop
479,68,2024-05-19 20:35:31.455693,Organic Search,0,0.0,Mobile,Illinois,166,Smartphone
479,68,2024-06-08 10:12:26.455705,Organic Search,0,0.0,Mobile,New York,271,Headphones
479,68,2024-05-26 20:33:59.455715,Paid Search,0,0.0,Desktop,Texas,196,Tablet
480,483,2024-05-18 20:42:56.455732,Social Media,1,161.1358865643173,Desktop,New York,36,Tablet
480,483,2024-06-09 12:03:32.455743,Organic Search,1,161.1358865643173,Mobile,Illinois,61,Headphones
480,483,2024-06-10 13:15:45.455758,Organic Search,1,161.1358865643173,Mobile,Texas,165,Laptop
481,50,2024-06-05 09:19:09.455776,Affiliate,0,0.0,Mobile,Illinois,280,Smartwatch
482,191,2024-06-03 19:16:16.455793,Email,1,144.51498585155042,Desktop,Illinois,71,Laptop
482,191,2024-05-27 22:37:22.455805,Social Media,1,144.51498585155042,Desktop,Florida,60,Laptop
483,483,2024-05-31 15:05:33.455823,Direct,1,185.6643876165732,Tablet,California,32,Smartphone
483,483,2024-06-09 07:13:14.455834,Direct,1,185.6643876165732,Tablet,Texas,296,Tablet
483,483,2024-05-18 09:07:16.455846,Organic Search,1,185.6643876165732,Tablet,New York,233,Laptop
483,483,2024-05-31 07:11:30.455858,Direct,1,185.6643876165732,Tablet,New York,95,Smartwatch
483,483,2024-06-07 17:45:10.455870,Paid Search,1,185.6643876165732,Desktop,Illinois,41,Smartphone
484,380,2024-05-19 03:45:06.455886,Email,1,358.1124256522315,Desktop,Florida,270,Headphones
484,380,2024-05-29 08:14:19.455897,Organic Search,1,358.1124256522315,Tablet,Texas,115,Smartphone
484,380,2024-06-15 16:37:18.455907,Direct,1,358.1124256522315,Desktop,Illinois,14,Smartwatch
484,380,2024-06-01 04:06:13.455918,Affiliate,1,358.1124256522315,Tablet,Illinois,142,Tablet
485,437,2024-05-29 18:06:38.455934,Social Media,1,368.7146169754236,Desktop,New York,283,Smartphone
485,437,2024-06-06 21:01:26.455945,Affiliate,1,368.7146169754236,Desktop,Texas,78,Tablet
486,448,2024-05-20 14:48:08.455962,Direct,0,0.0,Desktop,New York,187,Smartwatch
487,498,2024-05-24 02:26:55.455980,Paid Search,1,87.4607702783683,Tablet,California,219,Smartwatch
487,498,2024-06-06 10:37:39.455992,Email,1,87.4607702783683,Tablet,New York,192,Smartphone
487,498,2024-05-23 12:15:50.456011,Social Media,1,87.4607702783683,Mobile,New York,285,Smartwatch
488,55,2024-05-26 00:26:37.456030,Direct,1,441.51160479935504,Desktop,Florida,122,Tablet
488,55,2024-06-07 15:01:21.456040,Direct,1,441.51160479935504,Tablet,Florida,89,Headphones
488,55,2024-06-08 06:38:57.456053,Paid Search,1,441.51160479935504,Desktop,Florida,57,Headphones
488,55,2024-06-10 05:43:16.456064,Social Media,1,441.51160479935504,Desktop,California,261,Smartphone
489,332,2024-06-06 16:30:55.456081,Social Media,0,0.0,Mobile,Illinois,106,Laptop
489,332,2024-06-11 19:49:26.456092,Organic Search,0,0.0,Desktop,Florida,216,Laptop
489,332,2024-05-23 03:16:04.456104,Social Media,0,0.0,Tablet,New York,61,Headphones
490,197,2024-05-20 21:57:13.456120,Affiliate,0,0.0,Desktop,California,137,Laptop
491,138,2024-05-21 22:06:18.456137,Email,0,0.0,Tablet,Texas,53,Smartphone
491,138,2024-06-11 04:57:19.456148,Direct,0,0.0,Mobile,California,167,Tablet
492,246,2024-06-14 02:39:28.456165,Affiliate,0,0.0,Mobile,Illinois,73,Laptop
492,246,2024-05-20 20:49:33.456176,Email,0,0.0,Tablet,Texas,62,Smartwatch
493,454,2024-06-15 14:16:48.456192,Email,0,0.0,Desktop,Florida,207,Smartphone
493,454,2024-06-03 22:35:10.456203,Paid Search,0,0.0,Desktop,Florida,67,Headphones
493,454,2024-06-10 18:26:14.456215,Social Media,0,0.0,Desktop,Texas,192,Laptop
493,454,2024-05-27 10:17:48.456226,Email,0,0.0,Mobile,New York,32,Smartwatch
494,78,2024-05-27 15:50:38.456243,Affiliate,1,288.7162882885324,Mobile,California,164,Smartwatch
494,78,2024-05-20 11:59:51.456254,Paid Search,1,288.7162882885324,Desktop,Texas,265,Tablet
495,478,2024-05-21 22:22:04.456270,Social Media,0,0.0,Tablet,California,173,Smartphone
495,478,2024-06-03 06:11:00.456283,Affiliate,0,0.0,Mobile,New York,67,Smartwatch
495,478,2024-06-02 12:18:29.456294,Social Media,0,0.0,Desktop,Texas,75,Smartphone
496,393,2024-06-02 04:55:26.456310,Affiliate,1,193.69210095996345,Mobile,Illinois,180,Smartphone
496,393,2024-05-20 22:38:14.456322,Social Media,1,193.69210095996345,Mobile,Florida,291,Headphones
496,393,2024-05-29 03:00:47.456333,Organic Search,1,193.69210095996345,Tablet,Illinois,127,Headphones
496,393,2024-06-13 01:17:41.456344,Affiliate,1,193.69210095996345,Mobile,Illinois,122,Laptop
497,121,2024-06-09 21:49:21.456360,Paid Search,0,0.0,Tablet,Florida,78,Laptop
497,121,2024-06-14 09:43:40.456394,Paid Search,0,0.0,Desktop,Texas,245,Smartphone
497,121,2024-05-20 02:22:03.456406,Organic Search,0,0.0,Desktop,California,124,Laptop
498,383,2024-05-16 17:14:16.456423,Organic Search,0,0.0,Tablet,New York,227,Tablet
498,383,2024-06-14 18:35:15.456434,Affiliate,0,0.0,Tablet,New York,254,Smartwatch
499,446,2024-06-11 09:08:56.456451,Social Media,0,0.0,Desktop,California,49,Laptop
499,446,2024-05-28 07:16:59.456466,Social Media,0,0.0,Desktop,Florida,81,Smartwatch
500,358,2024-06-05 06:16:57.456483,Affiliate,1,235.1851174619111,Tablet,New York,156,Laptop
500,358,2024-06-11 20:15:45.456494,Affiliate,1,235.1851174619111,Desktop,Illinois,98,Smartwatch
500,358,2024-06-10 22:03:05.456505,Organic Search,1,235.1851174619111,Mobile,Florida,293,Tablet
501,471,2024-06-02 16:44:17.456523,Paid Search,1,369.2087669096267,Desktop,Illinois,203,Smartphone
501,471,2024-05-23 14:44:00.456534,Organic Search,1,369.2087669096267,Tablet,New York,122,Headphones
501,471,2024-06-10 02:05:02.456545,Direct,1,369.2087669096267,Desktop,Florida,254,Tablet
501,471,2024-05-25 23:04:36.456556,Organic Search,1,369.2087669096267,Mobile,California,37,Tablet
501,471,2024-05-26 07:00:06.456572,Social Media,1,369.2087669096267,Mobile,New York,63,Laptop
502,186,2024-06-06 16:31:16.456588,Direct,1,62.62198692402585,Desktop,New York,118,Smartwatch
502,186,2024-06-15 11:11:33.456599,Social Media,1,62.62198692402585,Tablet,California,26,Smartphone
502,186,2024-06-07 19:21:03.456611,Direct,1,62.62198692402585,Tablet,New York,298,Headphones
502,186,2024-06-14 20:41:52.456623,Paid Search,1,62.62198692402585,Desktop,Texas,14,Tablet
502,186,2024-05-22 12:09:54.456634,Organic Search,1,62.62198692402585,Tablet,California,171,Headphones
503,372,2024-05-24 18:54:06.456651,Paid Search,0,0.0,Mobile,Illinois,61,Smartwatch
503,372,2024-05-21 16:58:44.456662,Email,0,0.0,Tablet,Florida,254,Smartwatch
503,372,2024-05-19 21:05:06.456674,Paid Search,0,0.0,Desktop,California,247,Laptop
504,454,2024-05-18 14:35:44.456691,Affiliate,0,0.0,Tablet,California,92,Smartwatch
505,265,2024-06-11 10:06:13.456712,Paid Search,1,251.36609340763343,Mobile,Illinois,230,Laptop
505,265,2024-05-18 08:20:02.456723,Social Media,1,251.36609340763343,Desktop,Illinois,48,Smartphone
505,265,2024-05-27 23:35:24.456736,Organic Search,1,251.36609340763343,Desktop,New York,83,Tablet
505,265,2024-05-29 19:16:24.456747,Organic Search,1,251.36609340763343,Desktop,Florida,170,Smartphone
505,265,2024-05-17 11:41:04.456759,Social Media,1,251.36609340763343,Desktop,Texas,196,Tablet
506,46,2024-05-24 05:40:19.456775,Paid Search,0,0.0,Mobile,Texas,236,Smartphone
507,482,2024-05-19 12:00:41.456795,Organic Search,1,67.81668859394227,Mobile,Illinois,76,Headphones
508,188,2024-05-25 07:24:11.456811,Direct,1,218.15739302017346,Mobile,Texas,31,Smartwatch
508,188,2024-05-26 20:22:11.456824,Affiliate,1,218.15739302017346,Desktop,Illinois,14,Smartphone
508,188,2024-05-19 18:36:48.456835,Paid Search,1,218.15739302017346,Mobile,California,214,Laptop
508,188,2024-06-08 08:18:44.456846,Organic Search,1,218.15739302017346,Tablet,New York,188,Headphones
508,188,2024-05-31 23:03:18.456857,Direct,1,218.15739302017346,Mobile,New York,53,Smartphone
509,375,2024-06-09 07:49:41.456875,Paid Search,1,395.6974926956108,Desktop,Texas,185,Smartwatch
510,249,2024-06-01 21:03:12.456892,Direct,1,101.44689548960906,Desktop,Florida,84,Smartphone
510,249,2024-06-05 01:45:34.456904,Email,1,101.44689548960906,Tablet,Florida,41,Tablet
511,405,2024-06-09 21:36:42.456921,Affiliate,1,146.03937398146746,Mobile,Texas,139,Smartphone
511,405,2024-06-13 17:17:12.456932,Email,1,146.03937398146746,Mobile,Florida,51,Tablet
511,405,2024-05-19 06:00:41.456944,Organic Search,1,146.03937398146746,Tablet,California,142,Smartphone
511,405,2024-05-20 20:29:25.456955,Email,1,146.03937398146746,Mobile,Texas,162,Smartphone
512,102,2024-05-29 16:35:48.456973,Affiliate,1,266.7313647566343,Mobile,Texas,209,Laptop
512,102,2024-05-29 00:42:23.456990,Social Media,1,266.7313647566343,Desktop,Illinois,84,Tablet
512,102,2024-05-25 10:55:23.457032,Email,1,266.7313647566343,Desktop,Florida,85,Headphones
513,443,2024-05-21 07:39:04.457051,Paid Search,0,0.0,Tablet,New York,240,Smartphone
513,443,2024-05-26 06:05:15.457064,Affiliate,0,0.0,Tablet,New York,28,Smartphone
513,443,2024-05-23 15:36:53.457075,Organic Search,0,0.0,Tablet,Illinois,95,Smartwatch
514,194,2024-06-09 01:26:42.457091,Email,1,144.39338578708168,Mobile,Texas,18,Tablet
514,194,2024-05-18 11:16:15.457104,Direct,1,144.39338578708168,Desktop,Florida,243,Headphones
515,211,2024-06-02 03:23:57.457121,Paid Search,1,422.6836371728044,Desktop,California,244,Headphones
515,211,2024-06-04 16:00:23.457132,Direct,1,422.6836371728044,Tablet,California,287,Headphones
515,211,2024-06-03 12:04:10.457143,Affiliate,1,422.6836371728044,Tablet,Florida,155,Smartwatch
516,481,2024-05-21 18:40:03.457158,Email,0,0.0,Tablet,New York,220,Laptop
517,255,2024-05-26 06:16:40.457175,Direct,0,0.0,Tablet,New York,158,Headphones
517,255,2024-06-09 14:19:56.457187,Organic Search,0,0.0,Tablet,Florida,68,Smartphone
517,255,2024-05-19 05:21:01.457206,Email,0,0.0,Mobile,Florida,221,Headphones
517,255,2024-06-15 08:48:24.457219,Social Media,0,0.0,Tablet,Texas,147,Tablet
517,255,2024-06-06 07:20:52.457231,Affiliate,0,0.0,Desktop,New York,222,Laptop
518,8,2024-05-21 08:48:55.457247,Direct,0,0.0,Tablet,Illinois,172,Tablet
519,88,2024-06-03 15:25:57.457263,Direct,1,158.82400088073913,Tablet,Florida,36,Smartwatch
519,88,2024-06-02 17:45:18.457275,Affiliate,1,158.82400088073913,Mobile,California,216,Tablet
519,88,2024-05-30 16:40:42.457286,Organic Search,1,158.82400088073913,Desktop,New York,74,Smartwatch
519,88,2024-06-11 23:27:25.457297,Direct,1,158.82400088073913,Mobile,Texas,293,Smartphone
519,88,2024-05-16 10:42:31.457308,Social Media,1,158.82400088073913,Desktop,New York,23,Headphones
520,6,2024-06-14 23:56:34.457323,Affiliate,0,0.0,Tablet,New York,205,Laptop
520,6,2024-05-23 17:41:38.457335,Organic Search,0,0.0,Tablet,Texas,105,Smartphone
520,6,2024-05-26 14:22:24.457347,Paid Search,0,0.0,Desktop,Illinois,135,Headphones
520,6,2024-05-22 12:57:48.457358,Affiliate,0,0.0,Desktop,Texas,52,Smartphone
520,6,2024-05-26 21:36:16.457388,Affiliate,0,0.0,Tablet,New York,66,Headphones
521,475,2024-06-12 17:16:59.457404,Paid Search,0,0.0,Mobile,California,57,Laptop
521,475,2024-05-31 09:17:20.457415,Social Media,0,0.0,Mobile,New York,261,Laptop
521,475,2024-06-02 19:46:06.457427,Organic Search,0,0.0,Tablet,New York,117,Headphones
521,475,2024-06-03 11:01:47.457438,Affiliate,0,0.0,Mobile,California,102,Tablet
521,475,2024-06-15 15:56:30.457449,Affiliate,0,0.0,Tablet,Illinois,26,Laptop
522,500,2024-05-27 00:36:07.457466,Direct,1,267.75994671666786,Desktop,California,277,Tablet
522,500,2024-05-17 18:01:12.457483,Social Media,1,267.75994671666786,Tablet,New York,284,Laptop
522,500,2024-05-30 03:48:54.457494,Social Media,1,267.75994671666786,Desktop,Texas,68,Smartphone
523,16,2024-06-08 19:24:32.457510,Affiliate,0,0.0,Tablet,California,147,Tablet
523,16,2024-05-31 15:11:35.457521,Email,0,0.0,Mobile,Illinois,160,Headphones
523,16,2024-05-23 04:23:44.457534,Organic Search,0,0.0,Tablet,Florida,108,Tablet
524,89,2024-06-12 01:11:50.457552,Direct,1,482.84208459236964,Mobile,California,115,Headphones
524,89,2024-06-02 06:12:11.457563,Organic Search,1,482.84208459236964,Tablet,Texas,173,Smartwatch
525,56,2024-05-28 09:35:52.457581,Paid Search,1,243.1908390661653,Tablet,New York,240,Smartphone
525,56,2024-05-18 21:13:05.457592,Direct,1,243.1908390661653,Mobile,Illinois,219,Tablet
525,56,2024-05-26 22:57:35.457603,Direct,1,243.1908390661653,Mobile,Florida,25,Laptop
525,56,2024-06-10 10:41:55.457615,Organic Search,1,243.1908390661653,Desktop,Texas,135,Laptop
525,56,2024-06-08 22:31:41.457626,Paid Search,1,243.1908390661653,Mobile,California,170,Laptop
526,5,2024-05-24 10:28:24.457643,Social Media,0,0.0,Mobile,Illinois,174,Smartphone
526,5,2024-05-29 20:02:08.457654,Organic Search,0,0.0,Mobile,Illinois,118,Smartwatch
526,5,2024-06-09 18:42:00.457665,Direct,0,0.0,Mobile,Illinois,48,Smartwatch
527,458,2024-06-05 15:13:58.457683,Social Media,1,193.00248262306684,Desktop,Florida,265,Laptop
527,458,2024-06-07 07:06:37.457695,Email,1,193.00248262306684,Desktop,Florida,97,Smartwatch
527,458,2024-06-05 00:55:24.457706,Organic Search,1,193.00248262306684,Desktop,Illinois,20,Tablet
527,458,2024-06-14 23:00:43.457718,Direct,1,193.00248262306684,Desktop,Florida,155,Smartphone
528,431,2024-05-18 03:01:27.457733,Direct,0,0.0,Desktop,Texas,18,Laptop
528,431,2024-05-31 18:59:02.457745,Organic Search,0,0.0,Tablet,Texas,150,Tablet
528,431,2024-05-22 09:51:22.457756,Organic Search,0,0.0,Desktop,Illinois,170,Headphones
528,431,2024-05-27 20:44:00.457768,Organic Search,0,0.0,Mobile,Florida,262,Laptop
529,432,2024-06-15 14:17:27.457785,Email,0,0.0,Desktop,California,63,Tablet
529,432,2024-05-19 06:35:04.457796,Social Media,0,0.0,Desktop,New York,107,Tablet
529,432,2024-05-20 02:52:31.457808,Email,0,0.0,Tablet,New York,142,Laptop
530,57,2024-06-05 00:08:15.457826,Organic Search,1,83.76897885409898,Mobile,California,80,Smartwatch
531,236,2024-06-05 17:03:31.457842,Direct,0,0.0,Mobile,Florida,72,Smartwatch
532,271,2024-06-07 10:43:36.457859,Affiliate,1,347.5710389803851,Mobile,California,57,Tablet
532,271,2024-05-22 11:39:41.457871,Affiliate,1,347.5710389803851,Desktop,Texas,295,Smartphone
533,338,2024-06-13 04:26:21.457887,Email,0,0.0,Desktop,New York,120,Headphones
533,338,2024-05-20 08:25:39.457903,Social Media,0,0.0,Mobile,New York,184,Smartphone
534,417,2024-06-06 05:55:00.457923,Affiliate,1,392.21958126851627,Desktop,Illinois,64,Smartphone
534,417,2024-06-08 09:12:26.457934,Organic Search,1,392.21958126851627,Mobile,Illinois,272,Smartphone
534,417,2024-05-22 07:52:34.457946,Social Media,1,392.21958126851627,Desktop,Texas,226,Smartphone
534,417,2024-05-25 11:15:51.457957,Direct,1,392.21958126851627,Tablet,New York,85,Headphones
534,417,2024-05-18 18:32:42.457968,Affiliate,1,392.21958126851627,Desktop,California,18,Headphones
535,96,2024-05-31 03:07:05.457984,Organic Search,0,0.0,Mobile,Texas,70,Smartwatch
535,96,2024-06-13 09:32:34.457996,Organic Search,0,0.0,Desktop,California,213,Smartwatch
535,96,2024-06-02 03:57:15.458014,Paid Search,0,0.0,Desktop,Florida,149,Tablet
536,51,2024-06-02 15:23:10.458031,Paid Search,1,379.4007243037893,Desktop,Florida,100,Smartwatch
537,142,2024-06-12 20:37:53.458047,Affiliate,1,283.37830711233914,Desktop,New York,122,Laptop
537,142,2024-06-14 21:08:52.458060,Direct,1,283.37830711233914,Mobile,California,43,Smartwatch
537,142,2024-06-12 12:25:04.458071,Social Media,1,283.37830711233914,Tablet,Florida,210,Headphones
537,142,2024-06-12 14:26:28.458082,Affiliate,1,283.37830711233914,Tablet,Texas,263,Smartphone
537,142,2024-06-10 15:02:06.458093,Paid Search,1,283.37830711233914,Tablet,Texas,157,Laptop
538,49,2024-05-19 13:45:33.458111,Social Media,1,382.5908376827529,Mobile,New York,95,Smartphone
538,49,2024-06-05 05:52:23.458123,Social Media,1,382.5908376827529,Desktop,Florida,229,Tablet
539,11,2024-06-10 22:05:34.458140,Direct,1,446.5658872175193,Mobile,Florida,10,Headphones
539,11,2024-05-19 13:26:08.458151,Organic Search,1,446.5658872175193,Desktop,New York,18,Smartwatch
540,349,2024-05-30 04:07:41.458168,Social Media,0,0.0,Desktop,New York,61,Tablet
540,349,2024-05-21 10:13:32.458179,Organic Search,0,0.0,Mobile,Texas,289,Tablet
540,349,2024-05-25 04:44:04.458190,Paid Search,0,0.0,Mobile,Florida,16,Tablet
541,155,2024-05-25 03:32:23.458208,Affiliate,1,100.74248031878358,Tablet,New York,85,Headphones
541,155,2024-05-19 14:25:40.458218,Affiliate,1,100.74248031878358,Desktop,Texas,264,Laptop
541,155,2024-06-08 01:25:04.458229,Affiliate,1,100.74248031878358,Tablet,Florida,194,Smartphone
542,382,2024-05-17 08:41:33.458264,Affiliate,0,0.0,Desktop,Texas,288,Headphones
543,491,2024-06-07 09:44:46.458281,Paid Search,0,0.0,Mobile,Illinois,223,Tablet
543,491,2024-06-06 15:30:31.458293,Email,0,0.0,Tablet,Illinois,185,Smartwatch
543,491,2024-06-12 06:39:55.458304,Organic Search,0,0.0,Tablet,Texas,157,Laptop
543,491,2024-06-15 04:16:54.458316,Affiliate,0,0.0,Desktop,Florida,86,Smartwatch
543,491,2024-05-16 11:53:47.458327,Direct,0,0.0,Tablet,California,165,Headphones
544,148,2024-06-14 14:32:04.458344,Paid Search,1,57.016579838366674,Tablet,New York,37,Headphones
545,157,2024-05-20 22:25:25.458360,Email,1,208.514984303072,Mobile,California,189,Tablet
546,403,2024-05-16 19:18:57.458433,Affiliate,0,0.0,Mobile,California,110,Headphones
546,403,2024-05-28 19:30:30.458443,Paid Search,0,0.0,Desktop,New York,252,Tablet
546,403,2024-06-07 23:15:11.458452,Organic Search,0,0.0,Mobile,Florida,60,Tablet
546,403,2024-05-17 11:27:03.458462,Direct,0,0.0,Mobile,California,298,Headphones
546,403,2024-05-25 10:42:21.458472,Direct,0,0.0,Desktop,California,138,Smartphone
547,214,2024-06-06 11:20:33.458487,Email,0,0.0,Mobile,Illinois,246,Smartwatch
547,214,2024-06-10 08:45:31.458498,Organic Search,0,0.0,Desktop,California,279,Headphones
547,214,2024-05-24 11:02:30.458508,Direct,0,0.0,Tablet,Texas,249,Tablet
547,214,2024-06-02 05:27:38.458517,Organic Search,0,0.0,Mobile,Florida,24,Smartwatch
547,214,2024-06-15 07:07:19.458527,Email,0,0.0,Desktop,Illinois,164,Smartphone
548,298,2024-05-29 01:51:19.458544,Paid Search,1,107.27368726879644,Desktop,Florida,74,Headphones
548,298,2024-05-25 22:13:49.458555,Organic Search,1,107.27368726879644,Tablet,Florida,37,Laptop
548,298,2024-06-14 12:36:37.458567,Affiliate,1,107.27368726879644,Desktop,Texas,59,Tablet
548,298,2024-05-28 04:55:03.458579,Affiliate,1,107.27368726879644,Mobile,New York,72,Smartwatch
548,298,2024-05-25 03:50:55.458591,Affiliate,1,107.27368726879644,Tablet,New York,114,Smartwatch
549,74,2024-05-17 23:09:27.458608,Social Media,1,111.38123758580242,Mobile,Texas,13,Headphones
549,74,2024-05-27 15:08:23.458621,Email,1,111.38123758580242,Desktop,New York,88,Smartwatch
549,74,2024-05-18 18:02:25.458632,Direct,1,111.38123758580242,Desktop,California,114,Laptop
549,74,2024-05-31 21:32:58.458643,Direct,1,111.38123758580242,Mobile,Florida,38,Laptop
549,74,2024-06-06 07:43:03.458659,Organic Search,1,111.38123758580242,Desktop,California,289,Tablet
550,421,2024-05-27 17:57:42.458678,Organic Search,1,436.6912495059646,Desktop,New York,104,Smartphone
550,421,2024-05-19 22:30:34.458690,Social Media,1,436.6912495059646,Desktop,Illinois,289,Smartphone
550,421,2024-05-31 04:57:14.458702,Paid Search,1,436.6912495059646,Mobile,New York,262,Tablet
550,421,2024-05-25 12:25:41.458714,Organic Search,1,436.6912495059646,Mobile,New York,247,Headphones
550,421,2024-05-20 06:58:46.458726,Social Media,1,436.6912495059646,Desktop,Texas,244,Laptop
551,289,2024-05-28 11:25:26.458743,Email,0,0.0,Tablet,Illinois,237,Laptop
551,289,2024-05-17 09:31:55.458755,Social Media,0,0.0,Mobile,Florida,151,Laptop
551,289,2024-06-10 09:25:19.458767,Direct,0,0.0,Tablet,California,188,Smartwatch
551,289,2024-06-03 03:46:04.458779,Email,0,0.0,Desktop,California,190,Smartwatch
552,174,2024-06-06 22:28:26.458796,Paid Search,0,0.0,Mobile,New York,257,Headphones
552,174,2024-05-16 05:16:16.458808,Direct,0,0.0,Tablet,California,269,Smartwatch
552,174,2024-06-07 17:44:06.458848,Affiliate,0,0.0,Mobile,Illinois,188,Smartwatch
552,174,2024-05-27 07:44:46.458861,Email,0,0.0,Desktop,New York,91,Smartphone
553,50,2024-05-31 10:39:47.458879,Social Media,1,470.40525902580487,Tablet,California,63,Smartphone
554,373,2024-06-14 00:10:06.458898,Paid Search,1,465.06910941724817,Desktop,New York,47,Headphones
554,373,2024-05-22 08:49:06.458929,Direct,1,465.06910941724817,Tablet,New York,99,Tablet
554,373,2024-06-12 06:04:51.458941,Organic Search,1,465.06910941724817,Desktop,Illinois,294,Smartphone
554,373,2024-06-09 13:15:14.458953,Organic Search,1,465.06910941724817,Mobile,Texas,125,Smartphone
555,380,2024-05-21 15:26:45.458971,Email,1,416.22698335229046,Tablet,New York,59,Smartphone
555,380,2024-06-14 17:19:46.458983,Email,1,416.22698335229046,Mobile,Florida,300,Smartwatch
556,443,2024-05-22 23:03:51.459026,Direct,1,133.38696030573948,Mobile,California,116,Smartwatch
557,424,2024-05-18 02:06:20.459043,Social Media,1,210.41833667692157,Desktop,Florida,228,Headphones
557,424,2024-05-19 19:52:01.459055,Direct,1,210.41833667692157,Desktop,California,274,Tablet
557,424,2024-06-12 18:09:13.459067,Organic Search,1,210.41833667692157,Desktop,New York,286,Tablet
557,424,2024-06-15 14:17:27.459096,Paid Search,1,210.41833667692157,Mobile,Florida,193,Laptop
558,447,2024-05-28 13:39:29.459114,Direct,1,83.64970527954928,Tablet,Illinois,169,Headphones
558,447,2024-05-27 20:23:05.459126,Direct,1,83.64970527954928,Tablet,New York,251,Tablet
559,335,2024-06-05 07:06:15.459142,Paid Search,0,0.0,Desktop,Texas,40,Smartphone
560,105,2024-05-25 20:10:40.459156,Social Media,1,465.8784180194522,Mobile,New York,298,Smartwatch
560,105,2024-05-24 21:09:35.459186,Paid Search,1,465.8784180194522,Desktop,Florida,51,Smartwatch
560,105,2024-05-31 17:44:00.459199,Paid Search,1,465.8784180194522,Tablet,New York,63,Laptop
560,105,2024-05-31 03:57:57.459211,Social Media,1,465.8784180194522,Tablet,Texas,230,Headphones
560,105,2024-06-06 14:09:17.459222,Email,1,465.8784180194522,Desktop,New York,110,Smartwatch
561,312,2024-05-29 04:53:30.459255,Email,0,0.0,Mobile,Florida,74,Headphones
561,312,2024-05-24 06:54:24.459273,Direct,0,0.0,Desktop,New York,234,Laptop
561,312,2024-05-18 00:01:55.459285,Paid Search,0,0.0,Mobile,California,185,Headphones
561,312,2024-05-17 20:20:17.459297,Social Media,0,0.0,Desktop,New York,15,Smartphone
562,212,2024-05-21 21:54:17.459314,Affiliate,0,0.0,Desktop,New York,49,Laptop
562,212,2024-06-11 06:28:47.459344,Social Media,0,0.0,Mobile,New York,170,Tablet
562,212,2024-05-26 22:35:30.459356,Social Media,0,0.0,Mobile,California,213,Headphones
562,212,2024-05-25 17:59:29.459387,Affiliate,0,0.0,Desktop,New York,138,Smartwatch
562,212,2024-06-09 04:25:38.459399,Affiliate,0,0.0,Tablet,Texas,122,Headphones
563,366,2024-06-05 22:38:55.459421,Social Media,1,401.09378247061835,Tablet,Texas,173,Smartwatch
563,366,2024-05-30 18:38:48.459432,Email,1,401.09378247061835,Mobile,Florida,258,Tablet
563,366,2024-06-13 15:02:09.459443,Social Media,1,401.09378247061835,Tablet,California,166,Smartwatch
564,108,2024-05-21 17:16:42.459524,Email,1,376.20984068044174,Desktop,Florida,242,Laptop
565,11,2024-06-07 12:19:36.459540,Direct,0,0.0,Mobile,Texas,53,Laptop
565,11,2024-06-07 00:14:49.459551,Organic Search,0,0.0,Mobile,New York,205,Headphones
565,11,2024-06-01 20:49:48.459562,Social Media,0,0.0,Desktop,Florida,104,Headphones
565,11,2024-05-29 20:32:40.459576,Affiliate,0,0.0,Mobile,New York,287,Tablet
566,480,2024-05-17 12:53:19.459593,Direct,1,465.21440724038257,Desktop,New York,184,Smartwatch
567,223,2024-05-21 18:28:15.459609,Direct,0,0.0,Mobile,Texas,283,Headphones
567,223,2024-06-02 01:35:57.459622,Affiliate,0,0.0,Tablet,Illinois,143,Smartphone
567,223,2024-05-16 08:33:53.459633,Organic Search,0,0.0,Tablet,California,77,Laptop
567,223,2024-06-07 12:27:24.459644,Email,0,0.0,Desktop,Illinois,161,Tablet
568,293,2024-05-27 12:27:40.459660,Paid Search,0,0.0,Mobile,Texas,16,Laptop
568,293,2024-06-06 01:45:03.459671,Affiliate,0,0.0,Mobile,Texas,101,Headphones
568,293,2024-06-01 21:49:06.459683,Organic Search,0,0.0,Desktop,Florida,28,Tablet
568,293,2024-05-30 23:13:39.459694,Direct,0,0.0,Desktop,Florida,39,Smartwatch
569,481,2024-05-29 11:00:49.459711,Email,1,453.669927452861,Mobile,California,142,Tablet
570,133,2024-06-07 23:29:50.459727,Social Media,0,0.0,Desktop,Illinois,35,Smartphone
570,133,2024-06-11 22:36:50.459738,Email,0,0.0,Desktop,Illinois,235,Smartwatch
570,133,2024-06-05 20:55:10.459750,Direct,0,0.0,Tablet,California,41,Tablet
